Start,Finish,Steps (count)
05-Jul-2018 08:00,05-Jul-2018 09:00,0.0
05-Jul-2018 09:00,05-Jul-2018 10:00,133.0
05-Jul-2018 10:00,05-Jul-2018 11:00,963.0
05-Jul-2018 11:00,05-Jul-2018 12:00,790.226144682645
05-Jul-2018 12:00,05-Jul-2018 13:00,1429.35882768213
05-Jul-2018 13:00,05-Jul-2018 14:00,865.510021811874
05-Jul-2018 14:00,05-Jul-2018 15:00,3164.90500582335
05-Jul-2018 15:00,05-Jul-2018 16:00,0.0
05-Jul-2018 16:00,05-Jul-2018 17:00,1111.0
05-Jul-2018 17:00,05-Jul-2018 18:00,0.0
05-Jul-2018 18:00,05-Jul-2018 19:00,1492.88438194228
05-Jul-2018 19:00,05-Jul-2018 20:00,354.541184780086
05-Jul-2018 20:00,05-Jul-2018 21:00,1189.57443327763
05-Jul-2018 21:00,05-Jul-2018 22:00,179.0
05-Jul-2018 22:00,05-Jul-2018 23:00,0.0
05-Jul-2018 23:00,06-Jul-2018 00:00,0.0
06-Jul-2018 00:00,06-Jul-2018 01:00,0.0
06-Jul-2018 01:00,06-Jul-2018 02:00,0.0
06-Jul-2018 02:00,06-Jul-2018 03:00,0.0
06-Jul-2018 03:00,06-Jul-2018 04:00,0.0
06-Jul-2018 04:00,06-Jul-2018 05:00,0.0
06-Jul-2018 05:00,06-Jul-2018 06:00,0.0
06-Jul-2018 06:00,06-Jul-2018 07:00,0.0
06-Jul-2018 07:00,06-Jul-2018 08:00,0.0
06-Jul-2018 08:00,06-Jul-2018 09:00,0.0
06-Jul-2018 09:00,06-Jul-2018 10:00,125.0
06-Jul-2018 10:00,06-Jul-2018 11:00,1039.0
06-Jul-2018 11:00,06-Jul-2018 12:00,0.0
06-Jul-2018 12:00,06-Jul-2018 13:00,15.0
06-Jul-2018 13:00,06-Jul-2018 14:00,42.0805258800567
06-Jul-2018 14:00,06-Jul-2018 15:00,1992.09841064315
06-Jul-2018 15:00,06-Jul-2018 16:00,1939.88654533272
06-Jul-2018 16:00,06-Jul-2018 17:00,1714.93451814407
06-Jul-2018 17:00,06-Jul-2018 18:00,113.0
06-Jul-2018 18:00,06-Jul-2018 19:00,0.0
06-Jul-2018 19:00,06-Jul-2018 20:00,10.0
06-Jul-2018 20:00,06-Jul-2018 21:00,14.0
06-Jul-2018 21:00,06-Jul-2018 22:00,0.0
06-Jul-2018 22:00,06-Jul-2018 23:00,0.0
06-Jul-2018 23:00,07-Jul-2018 00:00,0.0
07-Jul-2018 00:00,07-Jul-2018 01:00,0.0
07-Jul-2018 01:00,07-Jul-2018 02:00,0.0
07-Jul-2018 02:00,07-Jul-2018 03:00,0.0
07-Jul-2018 03:00,07-Jul-2018 04:00,0.0
07-Jul-2018 04:00,07-Jul-2018 05:00,0.0
07-Jul-2018 05:00,07-Jul-2018 06:00,0.0
07-Jul-2018 06:00,07-Jul-2018 07:00,0.0
07-Jul-2018 07:00,07-Jul-2018 08:00,0.0
07-Jul-2018 08:00,07-Jul-2018 09:00,0.0
07-Jul-2018 09:00,07-Jul-2018 10:00,324.31650321125
07-Jul-2018 10:00,07-Jul-2018 11:00,100.68349678875
07-Jul-2018 11:00,07-Jul-2018 12:00,399.0
07-Jul-2018 12:00,07-Jul-2018 13:00,779.0
07-Jul-2018 13:00,07-Jul-2018 14:00,321.0
07-Jul-2018 14:00,07-Jul-2018 15:00,174.0
07-Jul-2018 15:00,07-Jul-2018 16:00,30.0
07-Jul-2018 16:00,07-Jul-2018 17:00,1.0
07-Jul-2018 17:00,07-Jul-2018 18:00,17.0
07-Jul-2018 18:00,07-Jul-2018 19:00,0.0
07-Jul-2018 19:00,07-Jul-2018 20:00,92.0
07-Jul-2018 20:00,07-Jul-2018 21:00,339.0
07-Jul-2018 21:00,07-Jul-2018 22:00,126.0
07-Jul-2018 22:00,07-Jul-2018 23:00,0.0
07-Jul-2018 23:00,08-Jul-2018 00:00,865.0
08-Jul-2018 00:00,08-Jul-2018 01:00,43.0
08-Jul-2018 01:00,08-Jul-2018 02:00,0.0
08-Jul-2018 02:00,08-Jul-2018 03:00,0.0
08-Jul-2018 03:00,08-Jul-2018 04:00,0.0
08-Jul-2018 04:00,08-Jul-2018 05:00,0.0
08-Jul-2018 05:00,08-Jul-2018 06:00,0.0
08-Jul-2018 06:00,08-Jul-2018 07:00,0.0
08-Jul-2018 07:00,08-Jul-2018 08:00,0.0
08-Jul-2018 08:00,08-Jul-2018 09:00,0.0
08-Jul-2018 09:00,08-Jul-2018 10:00,0.0
08-Jul-2018 10:00,08-Jul-2018 11:00,0.0
08-Jul-2018 11:00,08-Jul-2018 12:00,167.0
08-Jul-2018 12:00,08-Jul-2018 13:00,47.0
08-Jul-2018 13:00,08-Jul-2018 14:00,1852.53774343204
08-Jul-2018 14:00,08-Jul-2018 15:00,1748.12031984055
08-Jul-2018 15:00,08-Jul-2018 16:00,89.3419367274095
08-Jul-2018 16:00,08-Jul-2018 17:00,0.0
08-Jul-2018 17:00,08-Jul-2018 18:00,159.528330633032
08-Jul-2018 18:00,08-Jul-2018 19:00,1020.64580857254
08-Jul-2018 19:00,08-Jul-2018 20:00,862.825860794423
08-Jul-2018 20:00,08-Jul-2018 21:00,0.0
08-Jul-2018 21:00,08-Jul-2018 22:00,431.0
08-Jul-2018 22:00,08-Jul-2018 23:00,0.0
08-Jul-2018 23:00,09-Jul-2018 00:00,0.0
09-Jul-2018 00:00,09-Jul-2018 01:00,0.0
09-Jul-2018 01:00,09-Jul-2018 02:00,0.0
09-Jul-2018 02:00,09-Jul-2018 03:00,0.0
09-Jul-2018 03:00,09-Jul-2018 04:00,0.0
09-Jul-2018 04:00,09-Jul-2018 05:00,0.0
09-Jul-2018 05:00,09-Jul-2018 06:00,0.0
09-Jul-2018 06:00,09-Jul-2018 07:00,0.0
09-Jul-2018 07:00,09-Jul-2018 08:00,0.0
09-Jul-2018 08:00,09-Jul-2018 09:00,0.0
09-Jul-2018 09:00,09-Jul-2018 10:00,0.0
09-Jul-2018 10:00,09-Jul-2018 11:00,0.0
09-Jul-2018 11:00,09-Jul-2018 12:00,0.0
09-Jul-2018 12:00,09-Jul-2018 13:00,1081.9954047417
09-Jul-2018 13:00,09-Jul-2018 14:00,1740.24556095833
09-Jul-2018 14:00,09-Jul-2018 15:00,298.759034299973
09-Jul-2018 15:00,09-Jul-2018 16:00,0.0
09-Jul-2018 16:00,09-Jul-2018 17:00,177.090248133108
09-Jul-2018 17:00,09-Jul-2018 18:00,60.9097518668919
09-Jul-2018 18:00,09-Jul-2018 19:00,0.0
09-Jul-2018 19:00,09-Jul-2018 20:00,0.0
09-Jul-2018 20:00,09-Jul-2018 21:00,0.0
09-Jul-2018 21:00,09-Jul-2018 22:00,0.0
09-Jul-2018 22:00,09-Jul-2018 23:00,0.0
09-Jul-2018 23:00,10-Jul-2018 00:00,943.510473319753
10-Jul-2018 00:00,10-Jul-2018 01:00,55.4895266802471
10-Jul-2018 01:00,10-Jul-2018 02:00,64.8106417446603
10-Jul-2018 02:00,10-Jul-2018 03:00,3387.00705701449
10-Jul-2018 03:00,10-Jul-2018 04:00,3148.18230124084
10-Jul-2018 04:00,10-Jul-2018 05:00,0.0
10-Jul-2018 05:00,10-Jul-2018 06:00,0.0
10-Jul-2018 06:00,10-Jul-2018 07:00,0.0
10-Jul-2018 07:00,10-Jul-2018 08:00,0.0
10-Jul-2018 08:00,10-Jul-2018 09:00,0.0
10-Jul-2018 09:00,10-Jul-2018 10:00,0.0
10-Jul-2018 10:00,10-Jul-2018 11:00,69.6045053847369
10-Jul-2018 11:00,10-Jul-2018 12:00,2211.85902944813
10-Jul-2018 12:00,10-Jul-2018 13:00,73.5364651671318
10-Jul-2018 13:00,10-Jul-2018 14:00,396.0
10-Jul-2018 14:00,10-Jul-2018 15:00,0.0
10-Jul-2018 15:00,10-Jul-2018 16:00,0.0
10-Jul-2018 16:00,10-Jul-2018 17:00,0.0
10-Jul-2018 17:00,10-Jul-2018 18:00,0.0
10-Jul-2018 18:00,10-Jul-2018 19:00,0.0
10-Jul-2018 19:00,10-Jul-2018 20:00,0.0
10-Jul-2018 20:00,10-Jul-2018 21:00,0.0
10-Jul-2018 21:00,10-Jul-2018 22:00,0.0
10-Jul-2018 22:00,10-Jul-2018 23:00,0.0
10-Jul-2018 23:00,11-Jul-2018 00:00,45.5309180641708
11-Jul-2018 00:00,11-Jul-2018 01:00,386.832842973897
11-Jul-2018 01:00,11-Jul-2018 02:00,21.6362389619323
11-Jul-2018 02:00,11-Jul-2018 03:00,101.0
11-Jul-2018 03:00,11-Jul-2018 04:00,19.9602347546222
11-Jul-2018 04:00,11-Jul-2018 05:00,285.039765245378
11-Jul-2018 05:00,11-Jul-2018 06:00,1336.0
11-Jul-2018 06:00,11-Jul-2018 07:00,68.5408411155082
11-Jul-2018 07:00,11-Jul-2018 08:00,2445.45915888449
11-Jul-2018 08:00,11-Jul-2018 09:00,1091.0
11-Jul-2018 09:00,11-Jul-2018 10:00,0.0
11-Jul-2018 10:00,11-Jul-2018 11:00,0.0
11-Jul-2018 11:00,11-Jul-2018 12:00,821.560245566284
11-Jul-2018 12:00,11-Jul-2018 13:00,601.439754433716
11-Jul-2018 13:00,11-Jul-2018 14:00,432.265756647653
11-Jul-2018 14:00,11-Jul-2018 15:00,1449.73424335235
11-Jul-2018 15:00,11-Jul-2018 16:00,0.0
11-Jul-2018 16:00,11-Jul-2018 17:00,0.0
11-Jul-2018 17:00,11-Jul-2018 18:00,0.0
11-Jul-2018 18:00,11-Jul-2018 19:00,0.0
11-Jul-2018 19:00,11-Jul-2018 20:00,0.0
11-Jul-2018 20:00,11-Jul-2018 21:00,0.0
11-Jul-2018 21:00,11-Jul-2018 22:00,0.0
11-Jul-2018 22:00,11-Jul-2018 23:00,83.0122163172524
11-Jul-2018 23:00,12-Jul-2018 00:00,641.897715185761
12-Jul-2018 00:00,12-Jul-2018 01:00,695.044663503262
12-Jul-2018 01:00,12-Jul-2018 02:00,700.111224519755
12-Jul-2018 02:00,12-Jul-2018 03:00,1978.13980213104
12-Jul-2018 03:00,12-Jul-2018 04:00,742.794378342931
12-Jul-2018 04:00,12-Jul-2018 05:00,6.24512928304897
12-Jul-2018 05:00,12-Jul-2018 06:00,207.600816464275
12-Jul-2018 06:00,12-Jul-2018 07:00,3020.15405425268
12-Jul-2018 07:00,12-Jul-2018 08:00,298.0
12-Jul-2018 08:00,12-Jul-2018 09:00,0.0
12-Jul-2018 09:00,12-Jul-2018 10:00,58.0083425553979
12-Jul-2018 10:00,12-Jul-2018 11:00,402.991657444602
12-Jul-2018 11:00,12-Jul-2018 12:00,0.0
12-Jul-2018 12:00,12-Jul-2018 13:00,371.0
12-Jul-2018 13:00,12-Jul-2018 14:00,393.429358453384
12-Jul-2018 14:00,12-Jul-2018 15:00,21.5706415466163
12-Jul-2018 15:00,12-Jul-2018 16:00,0.0
12-Jul-2018 16:00,12-Jul-2018 17:00,0.0
12-Jul-2018 17:00,12-Jul-2018 18:00,0.0
12-Jul-2018 18:00,12-Jul-2018 19:00,0.0
12-Jul-2018 19:00,12-Jul-2018 20:00,0.0
12-Jul-2018 20:00,12-Jul-2018 21:00,0.0
12-Jul-2018 21:00,12-Jul-2018 22:00,0.0
12-Jul-2018 22:00,12-Jul-2018 23:00,43.0
12-Jul-2018 23:00,13-Jul-2018 00:00,147.0
13-Jul-2018 00:00,13-Jul-2018 01:00,2.0
13-Jul-2018 01:00,13-Jul-2018 02:00,953.0
13-Jul-2018 02:00,13-Jul-2018 03:00,0.0
13-Jul-2018 03:00,13-Jul-2018 04:00,480.921052318346
13-Jul-2018 04:00,13-Jul-2018 05:00,583.078947681654
13-Jul-2018 05:00,13-Jul-2018 06:00,45.9989734346066
13-Jul-2018 06:00,13-Jul-2018 07:00,293.732376210669
13-Jul-2018 07:00,13-Jul-2018 08:00,465.247386201274
13-Jul-2018 08:00,13-Jul-2018 09:00,468.02126415345
13-Jul-2018 09:00,13-Jul-2018 10:00,1.90154164025906
13-Jul-2018 10:00,13-Jul-2018 11:00,57.0984583597409
13-Jul-2018 11:00,13-Jul-2018 12:00,2918.0
13-Jul-2018 12:00,13-Jul-2018 13:00,0.0
13-Jul-2018 13:00,13-Jul-2018 14:00,836.639989599907
13-Jul-2018 14:00,13-Jul-2018 15:00,39.3600104000929
13-Jul-2018 15:00,13-Jul-2018 16:00,0.0
13-Jul-2018 16:00,13-Jul-2018 17:00,0.0
13-Jul-2018 17:00,13-Jul-2018 18:00,0.0
13-Jul-2018 18:00,13-Jul-2018 19:00,0.0
13-Jul-2018 19:00,13-Jul-2018 20:00,0.0
13-Jul-2018 20:00,13-Jul-2018 21:00,0.0
13-Jul-2018 21:00,13-Jul-2018 22:00,0.0
13-Jul-2018 22:00,13-Jul-2018 23:00,0.0
13-Jul-2018 23:00,14-Jul-2018 00:00,0.0
14-Jul-2018 00:00,14-Jul-2018 01:00,37.0
14-Jul-2018 01:00,14-Jul-2018 02:00,35.0
14-Jul-2018 02:00,14-Jul-2018 03:00,233.0
14-Jul-2018 03:00,14-Jul-2018 04:00,524.494787607893
14-Jul-2018 04:00,14-Jul-2018 05:00,1566.66030439787
14-Jul-2018 05:00,14-Jul-2018 06:00,467.070933851285
14-Jul-2018 06:00,14-Jul-2018 07:00,1690.71593168873
14-Jul-2018 07:00,14-Jul-2018 08:00,3485.239205969
14-Jul-2018 08:00,14-Jul-2018 09:00,415.818836485224
14-Jul-2018 09:00,14-Jul-2018 10:00,43.2735133278878
14-Jul-2018 10:00,14-Jul-2018 11:00,674.864874576382
14-Jul-2018 11:00,14-Jul-2018 12:00,1359.69674758832
14-Jul-2018 12:00,14-Jul-2018 13:00,16.1648645074122
14-Jul-2018 13:00,14-Jul-2018 14:00,246.0
14-Jul-2018 14:00,14-Jul-2018 15:00,0.0
14-Jul-2018 15:00,14-Jul-2018 16:00,0.0
14-Jul-2018 16:00,14-Jul-2018 17:00,0.0
14-Jul-2018 17:00,14-Jul-2018 18:00,0.0
14-Jul-2018 18:00,14-Jul-2018 19:00,0.0
14-Jul-2018 19:00,14-Jul-2018 20:00,0.0
14-Jul-2018 20:00,14-Jul-2018 21:00,0.0
14-Jul-2018 21:00,14-Jul-2018 22:00,0.0
14-Jul-2018 22:00,14-Jul-2018 23:00,0.0
14-Jul-2018 23:00,15-Jul-2018 00:00,95.0
15-Jul-2018 00:00,15-Jul-2018 01:00,1733.12409468658
15-Jul-2018 01:00,15-Jul-2018 02:00,1832.08555922252
15-Jul-2018 02:00,15-Jul-2018 03:00,131.974862437684
15-Jul-2018 03:00,15-Jul-2018 04:00,112.815483653214
15-Jul-2018 04:00,15-Jul-2018 05:00,233.0
15-Jul-2018 05:00,15-Jul-2018 06:00,311.472648203324
15-Jul-2018 06:00,15-Jul-2018 07:00,1153.52735179668
15-Jul-2018 07:00,15-Jul-2018 08:00,143.879574481421
15-Jul-2018 08:00,15-Jul-2018 09:00,64.1204255185787
15-Jul-2018 09:00,15-Jul-2018 10:00,0.0
15-Jul-2018 10:00,15-Jul-2018 11:00,11.0
15-Jul-2018 11:00,15-Jul-2018 12:00,127.0
15-Jul-2018 12:00,15-Jul-2018 13:00,0.0
15-Jul-2018 13:00,15-Jul-2018 14:00,149.108132428433
15-Jul-2018 14:00,15-Jul-2018 15:00,87.8918675715671
15-Jul-2018 15:00,15-Jul-2018 16:00,0.0
15-Jul-2018 16:00,15-Jul-2018 17:00,0.0
15-Jul-2018 17:00,15-Jul-2018 18:00,0.0
15-Jul-2018 18:00,15-Jul-2018 19:00,0.0
15-Jul-2018 19:00,15-Jul-2018 20:00,0.0
15-Jul-2018 20:00,15-Jul-2018 21:00,0.0
15-Jul-2018 21:00,15-Jul-2018 22:00,0.0
15-Jul-2018 22:00,15-Jul-2018 23:00,86.0
15-Jul-2018 23:00,16-Jul-2018 00:00,417.496087118518
16-Jul-2018 00:00,16-Jul-2018 01:00,1370.50391288148
16-Jul-2018 01:00,16-Jul-2018 02:00,666.487763207102
16-Jul-2018 02:00,16-Jul-2018 03:00,1006.18996809522
16-Jul-2018 03:00,16-Jul-2018 04:00,614.331461557849
16-Jul-2018 04:00,16-Jul-2018 05:00,225.273661941352
16-Jul-2018 05:00,16-Jul-2018 06:00,112.717145198478
16-Jul-2018 06:00,16-Jul-2018 07:00,35.0
16-Jul-2018 07:00,16-Jul-2018 08:00,16.0
16-Jul-2018 08:00,16-Jul-2018 09:00,210.0
16-Jul-2018 09:00,16-Jul-2018 10:00,22.0
16-Jul-2018 10:00,16-Jul-2018 11:00,298.0
16-Jul-2018 11:00,16-Jul-2018 12:00,185.0
16-Jul-2018 12:00,16-Jul-2018 13:00,430.270522309618
16-Jul-2018 13:00,16-Jul-2018 14:00,259.729477690382
16-Jul-2018 14:00,16-Jul-2018 15:00,0.0
16-Jul-2018 15:00,16-Jul-2018 16:00,0.0
16-Jul-2018 16:00,16-Jul-2018 17:00,0.0
16-Jul-2018 17:00,16-Jul-2018 18:00,0.0
16-Jul-2018 18:00,16-Jul-2018 19:00,0.0
16-Jul-2018 19:00,16-Jul-2018 20:00,0.0
16-Jul-2018 20:00,16-Jul-2018 21:00,0.0
16-Jul-2018 21:00,16-Jul-2018 22:00,0.0
16-Jul-2018 22:00,16-Jul-2018 23:00,0.0
16-Jul-2018 23:00,17-Jul-2018 00:00,0.0
17-Jul-2018 00:00,17-Jul-2018 01:00,431.0
17-Jul-2018 01:00,17-Jul-2018 02:00,21.7596397116303
17-Jul-2018 02:00,17-Jul-2018 03:00,179.24036028837
17-Jul-2018 03:00,17-Jul-2018 04:00,221.647354340919
17-Jul-2018 04:00,17-Jul-2018 05:00,558.506298449679
17-Jul-2018 05:00,17-Jul-2018 06:00,1538.8463472094
17-Jul-2018 06:00,17-Jul-2018 07:00,1370.9313661792
17-Jul-2018 07:00,17-Jul-2018 08:00,48.0686338207983
17-Jul-2018 08:00,17-Jul-2018 09:00,0.0
17-Jul-2018 09:00,17-Jul-2018 10:00,408.0
17-Jul-2018 10:00,17-Jul-2018 11:00,0.0
17-Jul-2018 11:00,17-Jul-2018 12:00,227.0
17-Jul-2018 12:00,17-Jul-2018 13:00,126.171989630441
17-Jul-2018 13:00,17-Jul-2018 14:00,159.828010369559
17-Jul-2018 14:00,17-Jul-2018 15:00,0.0
17-Jul-2018 15:00,17-Jul-2018 16:00,0.0
17-Jul-2018 16:00,17-Jul-2018 17:00,0.0
17-Jul-2018 17:00,17-Jul-2018 18:00,0.0
17-Jul-2018 18:00,17-Jul-2018 19:00,0.0
17-Jul-2018 19:00,17-Jul-2018 20:00,0.0
17-Jul-2018 20:00,17-Jul-2018 21:00,0.0
17-Jul-2018 21:00,17-Jul-2018 22:00,0.0
17-Jul-2018 22:00,17-Jul-2018 23:00,0.0
17-Jul-2018 23:00,18-Jul-2018 00:00,0.0
18-Jul-2018 00:00,18-Jul-2018 01:00,3484.50441247367
18-Jul-2018 01:00,18-Jul-2018 02:00,1297.99090118718
18-Jul-2018 02:00,18-Jul-2018 03:00,509.050904249935
18-Jul-2018 03:00,18-Jul-2018 04:00,127.453782089216
18-Jul-2018 04:00,18-Jul-2018 05:00,411.0
18-Jul-2018 05:00,18-Jul-2018 06:00,284.254627000506
18-Jul-2018 06:00,18-Jul-2018 07:00,787.745372999494
18-Jul-2018 07:00,18-Jul-2018 08:00,480.509003299552
18-Jul-2018 08:00,18-Jul-2018 09:00,384.490996700448
18-Jul-2018 09:00,18-Jul-2018 10:00,52.0
18-Jul-2018 10:00,18-Jul-2018 11:00,260.0
18-Jul-2018 11:00,18-Jul-2018 12:00,0.0
18-Jul-2018 12:00,18-Jul-2018 13:00,589.601997723527
18-Jul-2018 13:00,18-Jul-2018 14:00,470.398002276473
18-Jul-2018 14:00,18-Jul-2018 15:00,118.0
18-Jul-2018 15:00,18-Jul-2018 16:00,0.0
18-Jul-2018 16:00,18-Jul-2018 17:00,0.0
18-Jul-2018 17:00,18-Jul-2018 18:00,0.0
18-Jul-2018 18:00,18-Jul-2018 19:00,0.0
18-Jul-2018 19:00,18-Jul-2018 20:00,0.0
18-Jul-2018 20:00,18-Jul-2018 21:00,41.0
18-Jul-2018 21:00,18-Jul-2018 22:00,98.0
18-Jul-2018 22:00,18-Jul-2018 23:00,2027.71264716417
18-Jul-2018 23:00,19-Jul-2018 00:00,741.287352835826
19-Jul-2018 00:00,19-Jul-2018 01:00,193.0
19-Jul-2018 01:00,19-Jul-2018 02:00,3609.7141718251
19-Jul-2018 02:00,19-Jul-2018 03:00,1033.2858281749
19-Jul-2018 03:00,19-Jul-2018 04:00,1161.0
19-Jul-2018 04:00,19-Jul-2018 05:00,10.0
19-Jul-2018 05:00,19-Jul-2018 06:00,723.0
19-Jul-2018 06:00,19-Jul-2018 07:00,16.0
19-Jul-2018 07:00,19-Jul-2018 08:00,127.91415521694
19-Jul-2018 08:00,19-Jul-2018 09:00,65.0858447830603
19-Jul-2018 09:00,19-Jul-2018 10:00,20.0
19-Jul-2018 10:00,19-Jul-2018 11:00,19.0228878779891
19-Jul-2018 11:00,19-Jul-2018 12:00,36.9771121220109
19-Jul-2018 12:00,19-Jul-2018 13:00,6.0
19-Jul-2018 13:00,19-Jul-2018 14:00,85.0
19-Jul-2018 14:00,19-Jul-2018 15:00,0.0
19-Jul-2018 15:00,19-Jul-2018 16:00,0.0
19-Jul-2018 16:00,19-Jul-2018 17:00,0.0
19-Jul-2018 17:00,19-Jul-2018 18:00,0.0
19-Jul-2018 18:00,19-Jul-2018 19:00,0.0
19-Jul-2018 19:00,19-Jul-2018 20:00,0.0
19-Jul-2018 20:00,19-Jul-2018 21:00,0.0
19-Jul-2018 21:00,19-Jul-2018 22:00,0.0
19-Jul-2018 22:00,19-Jul-2018 23:00,0.0
19-Jul-2018 23:00,20-Jul-2018 00:00,135.315412356916
20-Jul-2018 00:00,20-Jul-2018 01:00,884.684587643084
20-Jul-2018 01:00,20-Jul-2018 02:00,20.0
20-Jul-2018 02:00,20-Jul-2018 03:00,119.273983257568
20-Jul-2018 03:00,20-Jul-2018 04:00,400.726016742432
20-Jul-2018 04:00,20-Jul-2018 05:00,69.0
20-Jul-2018 05:00,20-Jul-2018 06:00,247.231844540291
20-Jul-2018 06:00,20-Jul-2018 07:00,214.523542780816
20-Jul-2018 07:00,20-Jul-2018 08:00,1673.2306844053
20-Jul-2018 08:00,20-Jul-2018 09:00,1654.13761427815
20-Jul-2018 09:00,20-Jul-2018 10:00,430.098029862186
20-Jul-2018 10:00,20-Jul-2018 11:00,447.562546328239
20-Jul-2018 11:00,20-Jul-2018 12:00,21.2157378050232
20-Jul-2018 12:00,20-Jul-2018 13:00,63.0
20-Jul-2018 13:00,20-Jul-2018 14:00,155.0
20-Jul-2018 14:00,20-Jul-2018 15:00,0.0
20-Jul-2018 15:00,20-Jul-2018 16:00,0.0
20-Jul-2018 16:00,20-Jul-2018 17:00,0.0
20-Jul-2018 17:00,20-Jul-2018 18:00,0.0
20-Jul-2018 18:00,20-Jul-2018 19:00,0.0
20-Jul-2018 19:00,20-Jul-2018 20:00,0.0
20-Jul-2018 20:00,20-Jul-2018 21:00,0.0
20-Jul-2018 21:00,20-Jul-2018 22:00,0.0
20-Jul-2018 22:00,20-Jul-2018 23:00,0.0
20-Jul-2018 23:00,21-Jul-2018 00:00,203.0
21-Jul-2018 00:00,21-Jul-2018 01:00,73.0
21-Jul-2018 01:00,21-Jul-2018 02:00,0.0
21-Jul-2018 02:00,21-Jul-2018 03:00,429.0
21-Jul-2018 03:00,21-Jul-2018 04:00,0.0
21-Jul-2018 04:00,21-Jul-2018 05:00,93.3643415063814
21-Jul-2018 05:00,21-Jul-2018 06:00,125.160213510288
21-Jul-2018 06:00,21-Jul-2018 07:00,178.475444983331
21-Jul-2018 07:00,21-Jul-2018 08:00,149.581278486586
21-Jul-2018 08:00,21-Jul-2018 09:00,59.4187215134139
21-Jul-2018 09:00,21-Jul-2018 10:00,28.4123712591411
21-Jul-2018 10:00,21-Jul-2018 11:00,59.5876287408589
21-Jul-2018 11:00,21-Jul-2018 12:00,700.781379713228
21-Jul-2018 12:00,21-Jul-2018 13:00,813.583894086162
21-Jul-2018 13:00,21-Jul-2018 14:00,551.63472620061
21-Jul-2018 14:00,21-Jul-2018 15:00,0.0
21-Jul-2018 15:00,21-Jul-2018 16:00,0.0
21-Jul-2018 16:00,21-Jul-2018 17:00,0.0
21-Jul-2018 17:00,21-Jul-2018 18:00,0.0
21-Jul-2018 18:00,21-Jul-2018 19:00,0.0
21-Jul-2018 19:00,21-Jul-2018 20:00,0.0
21-Jul-2018 20:00,21-Jul-2018 21:00,0.0
21-Jul-2018 21:00,21-Jul-2018 22:00,0.0
21-Jul-2018 22:00,21-Jul-2018 23:00,4.62169187888991
21-Jul-2018 23:00,22-Jul-2018 00:00,378.418127346911
22-Jul-2018 00:00,22-Jul-2018 01:00,82.9601807741993
22-Jul-2018 01:00,22-Jul-2018 02:00,610.437959892403
22-Jul-2018 02:00,22-Jul-2018 03:00,82.562040107597
22-Jul-2018 03:00,22-Jul-2018 04:00,89.5132652485436
22-Jul-2018 04:00,22-Jul-2018 05:00,161.486734751456
